UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Torque [Nm]_roll_var,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Tool wear [min]_roll_var,timestamp,ambient_temperature,humidity,factory_load
5834,L53013,L,301.3,311.2,1457,44.5,14,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.2,0.0707106782044747,0.0050000000121367,1523.6,99.6057227271556,9921.299999999,40.8,7.619055059520223,58.05000000000071,9.4,3.974921382868638,15.799999999986325,2024-03-01 18:15:00,25.94,48.98,80.34
5835,L53014,L,301.3,311.3,1434,49.8,16,0,0,0,0,0,0,301.3,0.0,0.0,311.23999999999995,0.0547722558632537,0.0030000000123497,1495.6,101.55441890926755,10313.299999999,43.9,7.464917949984498,55.72500000000076,11.8,3.492849839312687,12.199999999986662,2024-03-01 18:30:00,29.13,70.61,71.86
5836,L53015,L,301.3,311.2,1668,30.1,18,0,0,0,0,0,0,301.3,0.0,0.0,311.24,0.0547722558632537,0.0030000000123497,1541.6,119.45417531421413,14269.299999999002,41.44,9.757458685539012,95.2080000000007,14.0,3.16227766016632,9.999999999986974,2024-03-01 18:45:00,20.11,72.63,81.98
5837,L53016,L,301.2,311.1,1550,39.7,20,0,0,0,0,0,0,301.28,0.0447213596549813,0.0020000000093901,311.2,0.0707106782045033,0.0050000000121408,1556.8,113.38297932229072,12855.699999999006,39.24,8.275143503287458,68.47800000000062,16.0,3.1622776601663647,9.999999999987258,2024-03-01 19:00:00,34.63,61.4,83.68
5838,M20697,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,0,301.28000000000003,0.0447213596549813,0.0020000000093901,311.18,0.0836660027253449,0.0070000000120374,1588.6,165.2537442843551,27308.79999999901,37.9,10.068515282801163,101.37500000000058,18.0,3.162277660166409,9.999999999987542,2024-03-01 19:15:00,26.15,82.18,74.09
5839,M20698,M,301.4,311.2,1476,36.5,25,0,0,0,0,0,0,301.3,0.0707106781862668,0.0050000000095618,311.18,0.0836660027253449,0.0070000000120374,1592.4,161.6502397152538,26130.799999999017,36.3,9.368831303850044,87.77500000000052,20.2,3.492849839312857,12.199999999987856,2024-03-01 19:30:00,29.83,67.62,95.3
5840,M20699,M,301.4,311.2,1541,36.3,28,0,0,0,0,0,0,301.32,0.0836660027115781,0.0070000000097338,311.16,0.054772255859465,0.0030000000119347,1613.8,141.23101642344363,19946.199999999008,33.6,5.753259945457048,33.10000000000043,22.6,3.974921382868873,15.799999999988197,2024-03-01 19:45:00,22.87,56.5,86.82
5841,M20700,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,0,301.32,0.0836660027115781,0.0070000000097338,311.14,0.0547722558585427,0.0030000000118336,1596.4,138.21107046832032,19102.29999999901,33.76,5.64163096985264,31.82800000000044,25.2,4.438468204233141,19.699999999988563,2024-03-01 20:00:00,27.09,41.7,84.88
5842,M20701,M,301.3,311.1,1678,30.7,34,0,0,0,0,0,0,301.34000000000003,0.0547722558409501,0.0030000000099064,311.14,0.0547722558585427,0.0030000000118336,1622.0,139.31798161041166,19409.499999999003,31.96,4.614975622904237,21.29800000000035,28.0,4.7434164902514055,22.49999999998896,2024-03-01 20:15:00,28.6,81.58,88.83
5843,L53022,L,301.4,311.2,1355,50.6,37,0,0,0,0,0,0,301.36,0.0547722558425419,0.0030000000100808,311.16,0.054772255859465,0.0030000000119347,1526.2,120.51431450246484,14523.699999999006,37.0,8.102468759581892,65.65000000000055,31.0,4.74341649025145,22.499999999989388,2024-03-01 20:30:00,29.94,71.55,93.75
5844,L53023,L,301.5,311.2,1700,28.8,39,0,0,0,0,0,0,301.38,0.0836660027147111,0.007000000010258,311.16,0.054772255859465,0.0030000000119347,1571.0,137.60995603516122,18936.499999999003,35.459999999999994,8.912519284691646,79.43300000000049,33.8,4.43846820423328,19.699999999989792,2024-03-01 20:45:00,32.4,86.97,78.93
5845,L53024,L,301.4,311.1,1462,37.1,41,0,0,0,0,0,0,301.38,0.0836660027147111,0.007000000010258,311.14,0.0547722558585427,0.0030000000118336,1555.2,146.18378843086194,21369.699999999004,35.620000000000005,8.938512180447063,79.8970000000005,36.4,3.9749213828691214,15.799999999990169,2024-03-01 21:00:00,37.2,90.0,89.36
5846,M20705,M,301.4,311.2,1727,26.5,43,0,0,0,0,0,0,301.4,0.0707106781924397,0.0050000000104347,311.16,0.054772255859465,0.0030000000119347,1584.4,165.88037858649528,27516.299999999,34.739999999999995,9.70324687926678,94.1530000000005,38.8,3.4928498393132386,12.199999999990515,2024-03-01 21:15:00,33.66,40.7,81.41
5847,L53026,L,301.4,311.3,1674,33.3,46,0,0,0,0,0,0,301.42,0.0447213596686491,0.0020000000106126,311.2,0.0707106782044988,0.0050000000121401,1583.6,165.32483177066598,27332.29999999901,35.260000000000005,9.500157893424744,90.25300000000053,41.2,3.4928498393132874,12.199999999990858,2024-03-01 21:30:00,34.81,40.73,81.44
5848,L53027,L,301.4,311.3,1397,42.3,48,0,0,0,0,0,0,301.42,0.0447213596686491,0.0020000000106126,311.22,0.0836660027265793,0.0070000000122439,1592.0,151.276237393713,22884.49999999901,33.6,6.353739056650063,40.37000000000044,43.4,3.646916505760883,13.299999999991169,2024-03-01 21:45:00,37.23,30.0,81.85
5849,L53028,L,301.4,311.3,2323,15.9,50,0,0,0,0,0,0,301.4,0.0,0.0,311.24,0.0894427191690207,0.0080000000123483,1716.6,366.2680712265253,134152.29999999903,31.02,10.22800078216659,104.6120000000004,45.6,3.646916505760926,13.29999999999148,2024-03-01 22:00:00,32.85,73.78,96.0
5850,M20709,M,301.4,311.2,1434,47.6,52,0,0,0,0,0,0,301.4,0.0,0.0,311.26,0.0547722558642169,0.0030000000124552,1711.0,371.3132101070457,137873.49999999904,33.12,12.592934526948056,158.58200000000045,47.8,3.492849839313421,12.199999999991796,2024-03-01 22:15:00,29.82,69.85,85.29
5851,L53030,L,301.3,311.1,1560,35.3,55,0,0,0,0,0,0,301.38,0.0447213596646516,0.0020000000102551,311.23999999999995,0.0894427191690207,0.0080000000123483,1677.6,376.9818298008527,142115.29999999903,34.879999999999995,12.039186018996489,144.9420000000005,50.2,3.4928498393134704,12.199999999992135,2024-03-01 22:30:00,35.05,61.47,74.75
5852,L53031,L,301.2,311.0,1573,32.8,57,0,0,0,0,0,0,301.34,0.0894427191553146,0.0080000000098964,311.18,0.1303840481502059,0.0170000000120352,1657.4,379.9174910424618,144337.29999999903,34.779999999999994,12.05765317132652,145.38700000000048,52.4,3.6469165057610575,13.299999999992448,2024-03-01 22:45:00,35.37,41.61,91.33
5853,H35266,H,301.2,310.9,1798,22.3,59,0,0,0,0,0,0,301.29999999999995,0.1000000000476843,0.0100000000095368,311.1,0.158113883045145,0.0250000000116138,1737.6,352.5440398021204,124287.29999999904,30.78,12.25508057909047,150.1870000000004,54.6,3.646916505761101,13.29999999999276,2024-03-01 23:00:00,33.24,58.66,89.81
5854,L53033,L,301.2,311.0,1567,35.1,64,0,0,0,0,0,0,301.26,0.0894427191512944,0.0080000000091773,311.04,0.114017542559435,0.0130000000112925,1586.4,131.5800136798861,17313.29999999901,34.62,9.003721452821631,81.06700000000046,57.4,4.505552130426764,20.29999999999316,2024-03-01 23:15:00,22.73,62.77,98.91
5855,L53034,L,301.2,310.9,1416,53.3,66,0,0,0,0,0,0,301.22,0.0447213596486204,0.0020000000088212,310.98,0.0836660027189886,0.0070000000109738,1582.8,136.92954392679104,18749.699999999,35.760000000000005,11.160555541728218,124.55800000000043,60.2,4.658325879540155,21.699999999993555,2024-03-01 23:30:00,25.79,71.74,80.88
5856,M20715,M,301.2,310.9,1424,45.2,68,0,0,0,0,0,0,301.2,0.0,0.0,310.94,0.0547722558487243,0.0030000000107581,1555.6,154.9170745915343,23999.299999998995,37.74,11.911465065221844,141.88300000000044,62.8,4.658325879540194,21.699999999993924,2024-03-01 23:45:00,28.63,64.09,68.16
5857,H35270,H,301.2,310.9,1598,35.9,71,0,0,0,0,0,0,301.2,0.0,0.0,310.92,0.0447213596690634,0.0020000000106497,1560.6,156.0185886360949,24341.799999999,38.36,11.66824751194456,136.14800000000042,65.6,4.505552130426895,20.29999999999433,2024-03-02 00:00:00,33.9,69.96,69.54
5858,L53037,L,301.3,310.9,1760,23.9,76,0,0,0,0,0,0,301.22,0.0447213596485918,0.0020000000088187,310.92,0.0447213596690634,0.0020000000106497,1553.0,141.8449858119736,20119.999999998992,38.67999999999999,11.127084074455466,123.81200000000044,69.0,4.690415759822887,21.99999999999491,2024-03-02 00:15:00,29.89,58.14,69.79
5859,L53038,L,301.3,311.0,1348,44.5,78,0,0,0,0,0,0,301.24,0.0547722558326087,0.0030000000089927,310.92,0.0447213596690634,0.0020000000106497,1509.2,167.86661371457694,28179.199999998997,40.56,11.165034706618714,124.65800000000044,71.8,5.118593556827442,26.1999999999954,2024-03-02 00:30:00,35.68,77.72,76.32
5860,L53039,L,301.3,311.0,1542,33.6,80,0,0,0,0,0,0,301.26,0.0547722558341888,0.0030000000091658,310.93999999999994,0.0547722558487444,0.0030000000107603,1534.4,159.63332985313247,25482.79999999899,36.62,8.762819181062705,76.78700000000046,74.6,4.979959839195079,24.79999999999588,2024-03-02 00:45:00,36.58,69.48,76.26
5861,L53040,L,301.3,310.9,1566,33.1,82,0,0,0,0,0,0,301.28,0.0447213596544141,0.0020000000093394,310.93999999999994,0.0547722558487444,0.0030000000107603,1562.8,147.2317900454891,21677.19999999899,34.2,7.359347797189669,54.16000000000042,77.4,4.219004621945364,17.799999999996338,2024-03-02 01:00:00,36.0,42.2,70.91
5862,L53041,L,301.3,311.0,1554,47.7,84,0,0,0,0,0,0,301.3,0.0,0.0,310.9599999999999,0.0547722558497589,0.0030000000108714,1554.0,145.9109317357647,21289.99999999899,36.56,9.593643729053133,92.03800000000048,80.0,3.16227766016787,9.99999999999678,2024-03-02 01:15:00,36.03,80.84,93.76
5863,L53042,L,301.4,311.0,1470,40.6,86,0,0,0,0,0,0,301.32,0.0447213596582971,0.0020000000096867,310.98,0.0447213596727908,0.0020000000109831,1496.0,90.77444574327616,8239.999999998989,39.900000000000006,6.488836567521215,42.10500000000051,82.0,3.162277660167925,9.999999999997128,2024-03-02 01:30:00,24.82,78.38,79.19
5864,M20723,M,301.4,311.1,1758,25.4,88,0,0,0,0,0,0,301.34,0.0547722558405253,0.0030000000098599,311.0,0.0707106781971276,0.0050000000110977,1578.0,107.3312629199852,11519.999999998989,36.08,8.434275309710996,71.13700000000051,84.0,3.1622776601679803,9.999999999997476,2024-03-02 01:45:00,32.41,66.98,77.01
5865,M20724,M,301.4,311.0,1486,36.5,91,0,0,0,0,0,0,301.36,0.054772255842117,0.0030000000100343,311.0,0.0707106781971276,0.0050000000110977,1566.8,114.69612024824112,13155.199999998988,36.66,8.320036057614205,69.22300000000051,86.2,3.492849839314289,12.199999999997852,2024-03-02 02:00:00,26.96,64.21,83.93
5866,M20725,M,301.5,311.1,1402,40.0,94,0,0,0,0,0,0,301.4,0.0707106781920855,0.0050000000103846,311.04,0.0547722558539101,0.0030000000113261,1534.0,136.38181696985484,18599.99999999899,38.04,8.152484283946858,66.46300000000052,88.6,3.9749213828701375,15.799999999998253,2024-03-02 02:15:00,21.75,84.88,82.27
5867,L53046,L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,301.43999999999994,0.0547722558485048,0.003000000010734,311.06,0.0547722558549713,0.0030000000114424,1515.0,139.4811815263944,19454.99999999899,37.52,7.433505229701564,55.2570000000005,91.2,4.438468204234281,19.69999999999869,2024-03-02 02:30:00,28.56,35.5,93.12
5868,L53047,L,301.5,311.0,1494,45.3,99,0,0,0,0,0,0,301.46,0.0547722558500848,0.0030000000109071,311.06000000000006,0.0547722558549713,0.0030000000114424,1519.8,137.94999093874196,19030.19999999899,38.46,8.180036674734442,66.9130000000005,93.8,4.438468204234332,19.69999999999914,2024-03-02 02:45:00,36.62,78.62,85.27
5869,L53048,L,301.5,311.1,1731,27.9,101,0,0,0,0,0,0,301.48,0.0447213596738827,0.0020000000110807,311.06000000000006,0.0547722558549713,0.0030000000114424,1514.4,126.33408091247183,15960.29999999898,38.96,7.199861109771527,51.83800000000049,96.4,3.9749213828703054,15.799999999999589,2024-03-02 03:00:00,32.3,52.86,76.99
5870,L53049,L,301.5,311.1,2076,18.7,103,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1632.4,277.8530186987339,77202.29999999897,35.4,11.70897091976919,137.1000000000005,98.8,3.492849839314596,12.2,2024-03-02 03:15:00,40.09,76.43,85.28
5871,L53050,L,301.5,311.1,2055,16.8,105,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1763.0,295.39549759601783,87258.49999999897,30.76,13.834305186745036,191.3880000000006,101.0,3.1622776601684404,10.000000000000387,2024-03-02 03:30:00,30.89,61.81,72.37
5872,L53051,L,301.5,311.1,1469,49.5,107,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1765.0,292.84552241753494,85758.49999999897,31.64,15.060146081628842,226.80800000000056,103.0,3.1622776601684954,10.000000000000735,2024-03-02 03:45:00,42.24,41.36,82.4
5873,M20732,M,301.5,311.0,1504,42.6,109,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1767.0,290.557223279682,84423.49999999897,31.1,14.485337414088791,209.82500000000056,105.0,3.1622776601685505,10.000000000001084,2024-03-02 04:00:00,30.89,52.55,82.89
5874,M20733,M,301.5,311.1,1396,43.5,112,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1700.0,336.0037202174984,112898.49999999897,34.22,15.281917418962864,233.53700000000052,107.2,3.4928498393148057,12.200000000001465,2024-03-02 04:15:00,30.11,75.33,72.66
5875,M20734,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1616.8,263.2521604849597,69301.69999999896,37.24,12.726468481083058,161.96300000000053,109.6,3.974921382870592,15.800000000001862,2024-03-02 04:30:00,23.6,56.85,90.49
5876,M20735,M,301.5,311.0,1577,39.7,118,0,0,0,0,0,0,301.5,0.0,0.0,311.06000000000006,0.0547722558549713,0.0030000000114424,1521.2,101.33459429039502,10268.699999998958,41.82,5.727739519217021,32.80700000000044,112.2,4.438468204234688,19.700000000002294,2024-03-02 04:45:00,35.55,50.68,80.7
5877,L53056,L,301.5,311.1,1426,52.1,121,0,0,0,0,0,0,301.5,0.0,0.0,311.06000000000006,0.0547722558549713,0.0030000000114424,1512.6,108.44722218664226,11760.799999998955,42.34,6.644019867519998,44.14300000000045,115.0,4.743416490252862,22.500000000002775,2024-03-02 05:00:00,27.49,50.58,73.23
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,301.5,0.0,0.0,311.08000000000004,0.0447213596792318,0.0020000000115592,1503.4,111.27353683602834,12381.799999998955,42.1,6.653946197558292,44.27500000000045,117.8,4.438468204234798,19.70000000000327,2024-03-02 05:15:00,26.76,69.63,68.49
5879,L53058,L,301.4,311.0,1533,45.8,125,0,0,0,0,0,0,301.48,0.0447213596738541,0.0020000000110782,311.06000000000006,0.0547722558549713,0.0030000000114424,1530.8,93.6947170335604,8778.699999998955,42.56,6.8514961869653295,46.943000000000445,120.4,3.9749213828708254,15.80000000000372,2024-03-02 05:30:00,36.41,86.26,91.3
5880,L53059,L,301.4,311.0,1701,28.4,127,0,0,0,0,0,0,301.46,0.054772255850018,0.0030000000108998,311.04,0.0547722558539101,0.0030000000113261,1539.0,108.459669923889,11763.499999998952,41.48,8.742253714003066,76.42700000000042,122.8,3.492849839315188,12.200000000004133,2024-03-02 05:45:00,35.79,30.0,79.8
5881,L53060,L,301.5,311.1,1434,49.6,129,0,0,0,0,0,0,301.46,0.054772255850018,0.0030000000108998,311.06000000000006,0.0547722558549713,0.0030000000114424,1510.4,114.61369900670232,13136.299999998955,43.46,9.339057768319051,87.21800000000043,125.0,3.162277660169094,10.00000000000452,2024-03-02 06:00:00,35.66,90.0,80.09
5882,L53061,L,301.4,311.1,1952,22.7,131,0,0,0,0,0,0,301.43999999999994,0.0547722558483809,0.0030000000107204,311.06000000000006,0.0547722558549713,0.0030000000114424,1615.6,215.11462060956936,46274.29999999896,37.58,11.53611719774034,133.08200000000042,127.0,3.1622776601691487,10.000000000004867,2024-03-02 06:15:00,28.19,63.06,91.81
5883,L53062,L,301.4,311.1,1469,36.9,133,0,0,0,0,0,0,301.42,0.0447213596678555,0.0020000000105416,311.06000000000006,0.0547722558549713,0.0030000000114424,1617.8,213.1471322819028,45431.69999999896,36.68,11.337415931331108,128.53700000000043,129.0,3.162277660169201,10.000000000005198,2024-03-02 06:30:00,29.75,68.7,95.5
5884,L53063,L,301.4,311.1,1800,26.0,135,0,0,0,0,0,0,301.42,0.0447213596678555,0.0020000000105416,311.08000000000004,0.0447213596792318,0.0020000000115592,1671.2,219.9288521317723,48368.69999999896,32.72,10.800787008361958,116.65700000000044,131.0,3.162277660169241,10.000000000005452,2024-03-02 06:45:00,29.7,53.46,75.51
5885,M20744,M,301.3,311.1,1438,43.0,137,0,0,0,0,0,0,301.4,0.0707106781919172,0.0050000000103608,311.1,0.0,0.0,1618.6,241.4203802498848,58283.79999999896,35.64,11.302787266864772,127.75300000000044,133.0,3.162277660169282,10.00000000000571,2024-03-02 07:00:00,33.91,59.95,83.29
5886,L53065,L,301.3,311.1,1647,28.2,140,0,0,0,0,0,0,301.36,0.054772255841816,0.0030000000100013,311.1,0.0,0.0,1661.2,218.39803112665408,47697.69999999896,31.36,8.364986551095011,69.97300000000041,135.2,3.49284983931545,12.200000000005964,2024-03-02 07:15:00,37.77,62.89,77.87
5887,L53066,L,301.4,311.1,1494,41.9,142,0,0,0,0,0,0,301.36,0.054772255841816,0.0030000000100013,311.1,0.0,0.0,1569.6,151.846303873354,23057.29999999897,35.2,7.782351829620684,60.56500000000041,137.4,3.646916505762946,13.300000000006214,2024-03-02 07:30:00,31.84,44.26,83.07
5888,H35301,H,301.4,311.1,1445,41.4,144,0,0,0,0,0,0,301.36,0.054772255841816,0.0030000000100013,311.1,0.0,0.0,1564.8,156.14000128089845,24379.699999998968,36.1,8.272847151978599,68.44000000000042,139.6,3.646916505762979,13.300000000006456,2024-03-02 07:45:00,39.87,47.91,95.96
5889,M20748,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0,301.38,0.0836660027142512,0.007000000010181,311.1,0.0,0.0,1506.2,84.21816906106997,7092.699999998963,38.62,6.046651966171069,36.56200000000045,142.4,4.505552130428275,20.30000000000677,2024-03-02 08:00:00,34.49,77.77,79.38
5890,M20749,M,301.4,311.0,1234,55.8,152,0,0,0,0,0,0,301.4,0.0707106781919137,0.0050000000103603,311.08000000000004,0.0447213596792318,0.0020000000115592,1465.4,149.57372763957903,22372.29999999897,41.17999999999999,9.867218453039358,97.36200000000044,145.4,4.9799598391962085,24.80000000000713,2024-03-02 08:15:00,28.83,36.71,74.44
5891,L53070,L,301.4,311.0,1634,32.6,155,0,0,0,0,0,0,301.42,0.0447213596678174,0.0020000000105382,311.06000000000006,0.0547722558549713,0.0030000000114424,1462.8,145.69042521730444,21225.69999999898,42.06,8.525139295049694,72.67800000000041,148.4,5.412947441090435,29.300000000007493,2024-03-02 08:30:00,34.14,66.62,71.48
5892,L53071,L,301.4,311.0,1334,53.3,157,0,0,0,0,0,0,301.42,0.0447213596678174,0.0020000000105382,311.0400000000001,0.0547722558539101,0.0030000000113261,1430.8,154.43348082588494,23849.69999999897,44.34,9.887264535755095,97.75800000000042,151.4,5.128352561984,26.300000000007856,2024-03-02 08:45:00,38.53,54.44,96.33
5893,L53072,L,301.4,311.1,1472,44.5,159,0,0,0,0,0,0,301.42,0.0447213596678174,0.0020000000105382,311.04,0.0547722558539101,0.0030000000113261,1436.2,155.5223456613196,24187.19999999897,44.96,9.753102070623502,95.12300000000045,154.4,3.974921382871392,15.800000000008218,2024-03-02 09:00:00,39.99,45.59,79.12
5894,M20753,M,301.3,311.0,1410,52.7,161,0,0,0,0,0,0,301.38,0.0447213596638199,0.0020000000101807,311.02,0.0447213596753329,0.0020000000112104,1416.8,150.44999169158825,22635.19999999897,47.78,9.489309774688596,90.0470000000005,156.8,3.492849839315813,12.2000000000085,2024-03-02 09:15:00,35.93,89.58,99.31
5895,L53074,L,301.2,310.9,1597,37.9,164,0,0,0,0,0,0,301.34000000000003,0.0894427191548987,0.008000000009822,311.0,0.0707106781971276,0.0050000000110977,1489.4,125.74100365433296,15810.799999998975,44.2,9.07469007735253,82.35000000000046,159.2,3.492849839315851,12.200000000008766,2024-03-02 09:30:00,30.13,45.68,84.69
5896,M20755,M,301.2,310.9,1460,46.7,166,0,0,0,0,0,0,301.3,0.1000000000473123,0.0100000000094624,310.98,0.0836660027190586,0.0070000000109855,1454.6,96.36285591450152,9285.79999999898,47.02,6.350747987442149,40.3320000000005,161.4,3.64691650576333,13.300000000009016,2024-03-02 09:45:00,28.92,43.05,98.14
5897,L53076,L,301.1,310.8,1274,55.7,169,0,0,0,0,0,0,301.23999999999995,0.1140175425490264,0.013000000008919,310.94,0.1140175425570915,0.0130000000107581,1442.6,116.72103495085612,13623.799999998975,47.5,7.001428425685756,49.02000000000052,163.8,3.962322551232963,15.7000000000093,2024-03-02 10:00:00,32.88,57.2,86.04
5898,M20757,M,301.0,310.7,1517,40.2,171,0,0,0,0,0,0,301.16,0.1140175425458681,0.0130000000081988,310.86,0.1140175425550749,0.0130000000102983,1451.6,121.20354780285508,14690.299999998975,46.64,7.692073842599309,59.1680000000005,166.2,3.962322551232997,15.700000000009563,2024-03-02 10:15:00,38.37,48.47,88.82
5899,L53078,L,301.0,310.7,1300,57.2,174,0,0,0,0,0,0,301.1,0.1000000000382703,0.010000000007654,310.8,0.1000000000497525,0.0100000000099505,1429.6,139.27777999379146,19398.299999998973,47.54,8.766584283516615,76.85300000000052,168.8,3.962322551233033,15.700000000009853,2024-03-02 10:30:00,32.17,60.1,89.27
5900,H35313,H,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,301.04,0.1140175425411157,0.0130000000071151,310.73999999999995,0.1140175425520412,0.0130000000096065,1447.4,168.61731820901127,28431.79999999896,45.50000000000001,12.117136625457375,146.82500000000053,171.2,3.962322551233066,15.700000000010114,2024-03-02 10:45:00,32.27,62.33,88.79
